district,case_number,date,party,fine,n_fines,days_since_covid,case_type
TULSA,CF-2020-03833,2021-03-08,18291198,300,4,357,CF
TULSA,CF-2020-03834,2021-04-09,6457762,100,1,389,CF
TULSA,CF-2020-03842,2021-01-28,12684412,1100,3,318,CF
TULSA,CF-2020-03846,2020-12-15,18291901,135,5,274,CF
TULSA,CF-2020-03848,2021-03-15,14499880,500,1,364,CF
TULSA,CF-2020-03853,2020-10-07,17922577,100,1,205,CF
TULSA,CF-2020-03860,2021-04-09,17155601,600,2,389,CF
TULSA,CF-2020-03861,2020-10-27,18292641,5,1,225,CF
TULSA,CF-2020-03862,2020-12-01,15766914,1000,2,260,CF
TULSA,CF-2020-03864,2020-10-08,17569082,300,1,206,CF
TULSA,CF-2020-03865,2020-10-30,16328384,600,1,228,CF
TULSA,CF-2020-03870,2021-02-08,12379836,300,1,329,CF
TULSA,CF-2020-03873,2021-05-17,18292947,500,1,427,CF
TULSA,CF-2020-03876,2021-11-10,18293141,1500,3,604,CF
TULSA,CF-2020-03879,2021-05-24,14524397,300,1,434,CF
TULSA,CF-2020-03882,2020-11-06,15060974,100,1,235,CF
TULSA,CF-2020-03886,2020-11-06,17269032,250,1,235,CF
TULSA,CF-2020-03887,2021-04-12,8814146,100,2,392,CF
TULSA,CF-2020-03888,2021-12-07,569560,500,1,631,CF
TULSA,CF-2020-03892,2021-03-31,16482047,500,2,380,CF
TULSA,CF-2020-03893,2020-11-16,7419621,300,3,245,CF
TULSA,CF-2020-03896,2022-04-11,15957179,500,1,756,CF
TULSA,CF-2020-03899,2022-03-22,16667404,1000,1,736,CF
TULSA,CF-2020-03901,2021-11-30,15344056,600,1,624,CF
TULSA,CF-2020-03904,2021-03-30,14147752,610,2,379,CF
TULSA,CF-2020-03919,2021-03-08,15891183,30,3,357,CF
TULSA,CF-2020-03920,2021-06-22,18295307,500,1,463,CF
TULSA,CF-2020-03926,2021-07-26,17236462,250,1,497,CF
TULSA,CF-2020-03926,2021-09-27,18295525,250,1,560,CF
TULSA,CF-2020-03929,2021-07-28,9173001,1500,5,499,CF
TULSA,CF-2020-03931,2021-02-05,13819319,600,1,326,CF
TULSA,CF-2020-03932,2021-02-08,12379836,400,3,329,CF
TULSA,CF-2020-03932,2022-03-25,15122447,300,3,739,CF
TULSA,CF-2020-03935,2020-11-17,14754295,3500,7,246,CF
TULSA,CF-2020-03936,2022-07-20,12692891,5000,1,856,CF
TULSA,CF-2020-03939,2022-02-28,17825313,1250,3,714,CF
TULSA,CF-2020-03940,2020-10-23,9121026,600,3,221,CF
TULSA,CF-2020-03942,2020-12-15,17708307,150,2,274,CF
TULSA,CF-2020-03947,2020-10-30,18153470,600,1,228,CF
TULSA,CF-2020-03950,2020-10-08,13120799,300,1,206,CF
TULSA,CF-2020-03950,2020-10-29,16501311,300,2,227,CF
TULSA,CF-2020-03952,2022-07-07,16810850,500,1,843,CF
TULSA,CF-2020-03956,2022-03-28,18296977,600,2,742,CF
TULSA,CF-2020-03958,2020-11-30,14203130,500,1,259,CF
TULSA,CF-2020-03959,2021-09-09,9105609,1700,7,542,CF
TULSA,CF-2020-03966,2020-10-02,18297628,1385,7,200,CF
TULSA,CF-2020-03976,2021-06-23,17944659,650,3,464,CF
TULSA,CF-2020-03981,2020-10-23,18299111,500,1,221,CF
TULSA,CF-2020-03983,2021-08-30,18299140,1000,2,532,CF
TULSA,CF-2020-03988,2021-03-08,18299597,500,1,357,CF
TULSA,CF-2020-03989,2020-10-09,16291139,500,1,207,CF
TULSA,CF-2020-03998,2020-11-09,13632883,300,2,238,CF
TULSA,CF-2020-04002,2020-11-04,15085078,300,1,233,CF
TULSA,CF-2020-04005,2021-06-02,16699435,6200,5,443,CF
TULSA,CF-2020-04007,2021-06-10,16750218,500,1,451,CF
TULSA,CF-2020-04009,2020-10-09,16291139,1000,2,207,CF
TULSA,CF-2020-04012,2020-11-09,6421290,200,1,238,CF
TULSA,CF-2020-04014,2020-12-07,18167223,760,3,266,CF
TULSA,CF-2020-04014,2020-12-08,18167223,10,1,267,CF
TULSA,CF-2020-04018,2022-06-21,17616941,200,2,827,CF
TULSA,CF-2020-04020,2021-09-23,15137973,600,1,556,CF
TULSA,CF-2020-04022,2020-10-30,18282784,600,4,228,CF
TULSA,CF-2020-04023,2020-10-14,13148124,200,1,212,CF
TULSA,CF-2020-04024,2021-04-13,15062838,500,1,393,CF
TULSA,CF-2020-04025,2021-01-28,18247857,500,1,318,CF
TULSA,CF-2020-04026,2021-05-24,17872515,500,1,434,CF
TULSA,CF-2020-04032,2020-11-06,6446215,300,2,235,CF
TULSA,CF-2020-04033,2021-09-09,17955663,250,1,542,CF
TULSA,CF-2020-04039,2022-03-10,9646246,600,1,724,CF
TULSA,CF-2020-04040,2021-03-24,12770522,300,1,373,CF
TULSA,CF-2020-04042,2022-02-14,15611998,600,1,700,CF
TULSA,CF-2020-04046,2021-06-24,18302761,500,1,465,CF
TULSA,CF-2020-04048,2021-03-11,523442,700,3,360,CF
TULSA,CF-2020-04050,2022-05-25,12799512,100,1,800,CF
TULSA,CF-2020-04052,2021-01-28,17710923,50,1,318,CF
TULSA,CF-2020-04053,2020-10-14,6479349,250,1,212,CF
TULSA,CF-2020-04054,2021-11-08,18117172,500,2,602,CF
TULSA,CF-2020-04055,2020-10-15,18303183,10,1,213,CF
TULSA,CF-2020-04061,2020-11-16,485121,2000,4,245,CF
TULSA,CF-2020-04062,2021-01-28,12684412,1100,3,318,CF
TULSA,CF-2020-04063,2021-02-23,17234230,300,2,344,CF
TULSA,CF-2020-04064,2021-06-29,18304215,500,1,470,CF
TULSA,CF-2020-04066,2021-10-21,18304476,2350,6,584,CF
TULSA,CF-2020-04068,2020-10-26,13281597,580,5,224,CF
TULSA,CF-2020-04069,2020-12-01,18304511,10,2,260,CF
TULSA,CF-2020-04070,2021-03-01,18304526,5,1,350,CF
TULSA,CF-2020-04072,2020-12-01,13156565,335,3,260,CF
TULSA,CF-2020-04073,2021-11-22,18085634,1500,3,616,CF
TULSA,CF-2020-04078,2022-01-03,12771312,1200,2,658,CF
TULSA,CF-2020-04079,2021-10-05,18305279,500,1,568,CF
TULSA,CF-2020-04082,2020-12-01,18305528,500,1,260,CF
TULSA,CF-2020-04085,2021-01-20,18305734,500,1,310,CF
TULSA,CF-2020-04086,2021-02-23,6484471,200,2,344,CF
TULSA,CF-2020-04088,2021-02-23,6484471,200,1,344,CF
TULSA,CF-2020-04090,2021-02-23,17166225,600,5,344,CF
TULSA,CF-2020-04092,2021-10-18,10952842,600,1,581,CF
TULSA,CF-2020-04094,2021-12-20,17974015,300,1,644,CF
TULSA,CF-2020-04095,2020-12-02,18306955,300,1,261,CF
TULSA,CF-2020-04097,2020-11-06,18306993,1500,3,235,CF
TULSA,CF-2020-04100,2021-06-16,15809733,300,1,457,CF
TULSA,CF-2020-04106,2021-03-26,17422082,500,1,375,CF
TULSA,CF-2020-04108,2020-10-14,17621089,250,1,212,CF
TULSA,CF-2020-04109,2020-12-07,18307310,500,1,266,CF
TULSA,CF-2020-04110,2020-11-19,17885138,150,1,248,CF
TULSA,CF-2020-04111,2020-11-06,15936756,100,1,235,CF
TULSA,CF-2020-04112,2021-09-07,15354790,150,2,540,CF
TULSA,CF-2020-04115,2021-01-19,14401779,600,1,309,CF
TULSA,CF-2020-04125,2020-11-12,490844,10000,1,241,CF
TULSA,CF-2020-04125,2020-12-03,6450097,300,2,262,CF
TULSA,CF-2020-04128,2021-05-21,8964048,650,2,431,CF
TULSA,CF-2020-04141,2020-10-07,18115482,100,1,205,CF
TULSA,CF-2020-04143,2022-02-28,15911215,5000,1,714,CF
TULSA,CF-2020-04145,2021-01-21,18078323,300,1,311,CF
TULSA,CF-2020-04146,2021-03-08,17610489,1600,4,357,CF
TULSA,CF-2020-04148,2022-03-21,13310503,500,1,735,CF
TULSA,CF-2020-04150,2020-11-17,6428356,600,1,246,CF
TULSA,CF-2020-04151,2021-09-07,575894,1000,2,540,CF
TULSA,CF-2020-04153,2022-02-01,16363730,500,1,687,CF
TULSA,CF-2020-04155,2021-06-07,17289857,50,1,448,CF
TULSA,CF-2020-04164,2021-07-08,18183103,500,1,479,CF
TULSA,CF-2020-04167,2021-04-12,16251781,500,1,392,CF
TULSA,CF-2020-04168,2021-10-29,17064953,500,1,592,CF
TULSA,CF-2020-04173,2020-10-07,6459337,250,1,205,CF
TULSA,CF-2020-04176,2022-01-04,11621822,500,1,659,CF
TULSA,CF-2020-04177,2021-03-31,18311383,100,1,380,CF
TULSA,CF-2020-04178,2021-06-07,17289857,50,1,448,CF
TULSA,CF-2020-04183,2021-08-23,14655268,1900,10,525,CF
TULSA,CF-2020-04184,2020-11-13,16223170,650,2,242,CF
TULSA,CF-2020-04186,2021-11-22,18085634,1500,3,616,CF
TULSA,CF-2020-04197,2021-08-16,9482017,750,2,518,CF
TULSA,CF-2020-04199,2021-03-24,18312311,10,1,373,CF
TULSA,CF-2020-04205,2021-06-28,18210313,100,1,469,CF
TULSA,CF-2020-04207,2022-07-18,18312861,1050,2,854,CF
TULSA,CF-2020-04208,2020-09-29,14861042,1000,1,197,CF
TULSA,CF-2020-04211,2022-06-24,18031278,1800,3,830,CF
TULSA,CF-2020-04216,2021-04-09,18313377,500,1,389,CF
TULSA,CF-2020-04218,2021-09-27,18313712,100,1,560,CF
TULSA,CF-2020-04219,2021-04-19,16892159,300,1,399,CF
TULSA,CF-2020-04221,2021-12-17,14332783,500,2,641,CF
TULSA,CF-2020-04228,2022-02-14,10149238,500,1,700,CF
TULSA,CF-2020-04231,2020-10-30,15697267,150,1,228,CF
TULSA,CF-2020-04240,2021-10-05,432071,600,2,568,CF
TULSA,CF-2020-04242,2021-08-27,16710858,1000,2,529,CF
TULSA,CF-2020-04246,2021-10-25,18314421,500,1,588,CF
TULSA,CF-2020-04247,2021-02-10,17350982,600,1,331,CF
TULSA,CF-2020-04250,2020-10-30,18016755,500,1,228,CF
TULSA,CF-2020-04253,2020-10-29,14870957,100,1,227,CF
TULSA,CF-2020-04264,2021-11-18,15407106,250,1,612,CF
TULSA,CF-2020-04265,2022-01-19,12118531,1000,1,674,CF
TULSA,CF-2020-04269,2021-05-17,6022293,600,1,427,CF
TULSA,CF-2020-04270,2021-04-26,16615936,600,2,406,CF
TULSA,CF-2020-04271,2020-11-04,17644600,105,2,233,CF
TULSA,CF-2020-04272,2022-03-08,16938873,500,1,722,CF
TULSA,CF-2020-04273,2021-01-26,13821121,1000,3,316,CF
TULSA,CF-2020-04274,2021-05-24,6107115,600,1,434,CF
TULSA,CF-2020-04275,2021-10-05,17245057,300,1,568,CF
TULSA,CF-2020-04276,2022-03-24,17325444,250,1,738,CF
TULSA,CF-2020-04281,2021-04-09,13299807,500,1,389,CF
TULSA,CF-2020-04294,2021-12-07,6492203,500,1,631,CF
TULSA,CF-2020-04299,2021-03-17,18317261,900,3,366,CF
TULSA,CF-2020-04307,2020-12-03,16394707,580,4,262,CF
TULSA,CF-2020-04308,2021-07-27,17394867,1000,1,498,CF
TULSA,CF-2020-04310,2021-02-03,18318180,800,3,324,CF
TULSA,CF-2020-04314,2021-03-08,18318508,600,1,357,CF
TULSA,CF-2020-04334,2021-07-26,16992884,1230,5,497,CF
TULSA,CF-2020-04338,2020-10-16,15390983,150,1,214,CF
TULSA,CF-2020-04341,2021-11-29,14937304,500,1,623,CF
TULSA,CF-2020-04341,2022-04-01,6429460,250,1,746,CF
TULSA,CF-2020-04344,2020-10-27,18319684,500,1,225,CF
TULSA,CF-2020-04354,2022-06-13,18319868,1000,1,819,CF
TULSA,CF-2020-04358,2020-11-16,12597555,50,1,245,CF
TULSA,CF-2020-04359,2022-07-05,15727123,155,4,841,CF
TULSA,CF-2020-04365,2021-11-08,16547607,250,1,602,CF
TULSA,CF-2020-04366,2021-08-12,16475998,350,1,514,CF
TULSA,CF-2020-04369,2021-05-17,12798750,600,1,427,CF
TULSA,CF-2020-04371,2022-04-21,6458707,1000,2,766,CF
TULSA,CF-2020-04378,2021-02-26,18309819,10,1,347,CF
TULSA,CF-2020-04381,2021-08-20,14609645,500,1,522,CF
TULSA,CF-2020-04383,2020-11-09,18321657,100,1,238,CF
TULSA,CF-2020-04385,2021-03-04,6422106,1235,5,353,CF
TULSA,CF-2020-04389,2021-11-23,543622,500,1,617,CF
TULSA,CF-2020-04400,2021-03-08,5645219,1200,2,357,CF
TULSA,CF-2020-04404,2021-04-21,18322566,500,1,401,CF
TULSA,CF-2020-04412,2021-05-10,17271468,5,1,420,CF
TULSA,CF-2020-04413,2021-07-09,14402231,500,1,480,CF
TULSA,CF-2020-04414,2021-08-31,15568008,500,1,533,CF
TULSA,CF-2020-04417,2022-06-30,18322653,500,1,836,CF
TULSA,CF-2020-04419,2021-10-05,16435792,75,1,568,CF
TULSA,CF-2020-04426,2021-06-25,12608351,300,1,466,CF
TULSA,CF-2020-04426,2021-06-25,16568118,300,1,466,CF
TULSA,CF-2020-04427,2020-12-01,15954292,910,6,260,CF
TULSA,CF-2020-04430,2021-11-29,462087,520,3,623,CF
TULSA,CF-2020-04432,2021-08-02,6456731,500,1,504,CF
TULSA,CF-2020-04434,2021-06-28,9945569,400,4,469,CF
TULSA,CF-2020-04436,2021-09-29,16836231,500,1,562,CF
TULSA,CF-2020-04441,2021-03-01,18263037,600,1,350,CF
TULSA,CF-2020-04445,2021-09-27,17596937,600,1,560,CF
TULSA,CF-2020-04450,2021-09-20,18168529,300,1,553,CF
TULSA,CF-2020-04457,2021-09-20,6111829,300,1,553,CF
TULSA,CF-2020-04461,2021-03-17,17006656,600,2,366,CF
TULSA,CF-2020-04464,2021-04-22,13198765,600,1,402,CF
TULSA,CF-2020-04464,2021-08-23,16107039,1000,2,525,CF
TULSA,CF-2020-04468,2020-12-22,6457027,500,1,281,CF
TULSA,CF-2020-04470,2021-08-26,18327032,500,1,528,CF
TULSA,CF-2020-04471,2021-11-22,16351902,600,6,616,CF
TULSA,CF-2020-04479,2021-11-08,18117172,375,2,602,CF
TULSA,CF-2020-04481,2021-12-20,16492756,5,1,644,CF
TULSA,CF-2020-04483,2021-02-03,15530959,600,1,324,CF
TULSA,CF-2020-04488,2021-08-11,17852098,600,1,513,CF
TULSA,CF-2020-04491,2022-01-19,17560376,1200,2,674,CF
TULSA,CF-2020-04497,2022-04-28,6441172,500,1,773,CF
TULSA,CF-2020-04501,2021-12-20,17262552,1800,3,644,CF
TULSA,CF-2020-04505,2021-04-08,18328314,575,4,388,CF
TULSA,CF-2020-04506,2020-12-04,18328327,200,2,263,CF
TULSA,CF-2020-04514,2021-01-26,18328770,600,1,316,CF
TULSA,CF-2020-04514,2021-02-23,18328774,750,2,344,CF
TULSA,CF-2020-04515,2021-04-19,17831770,100,1,399,CF
TULSA,CF-2020-04521,2021-12-06,17698449,500,1,630,CF
TULSA,CF-2020-04525,2020-12-04,16537474,300,2,263,CF
TULSA,CF-2020-04527,2021-02-05,18330467,325,3,326,CF
TULSA,CF-2020-04530,2021-11-01,18083704,100,1,595,CF
TULSA,CF-2020-04537,2020-11-09,13761747,300,3,238,CF
TULSA,CF-2020-04539,2020-11-12,13813687,600,1,241,CF
TULSA,CF-2020-04540,2021-06-02,8957439,720,4,443,CF
TULSA,CF-2020-04543,2021-07-28,18331725,300,1,499,CF
TULSA,CF-2020-04544,2022-03-21,18331950,2400,4,735,CF
TULSA,CF-2020-04545,2021-02-19,16012309,800,3,340,CF
TULSA,CF-2020-04550,2021-05-06,18332847,1500,3,416,CF
TULSA,CF-2020-04552,2021-03-08,14097415,30,3,357,CF
TULSA,CF-2020-04558,2021-07-26,15719805,300,1,497,CF
TULSA,CF-2020-04560,2021-02-22,555277,20,2,343,CF
TULSA,CF-2020-04562,2021-09-21,18333242,600,1,554,CF
TULSA,CF-2020-04564,2021-10-06,12379287,600,1,569,CF
TULSA,CF-2020-04579,2021-02-22,18334699,1300,3,343,CF
TULSA,CF-2020-04581,2021-04-01,18334779,125,1,381,CF
TULSA,CF-2020-04582,2022-02-14,10149238,1010,3,700,CF
TULSA,CF-2020-04602,2021-02-08,12379836,300,1,329,CF
TULSA,CF-2020-04609,2022-08-11,16105561,50,1,878,CF
TULSA,CF-2020-04612,2021-03-01,14469727,600,2,350,CF
TULSA,CF-2020-04617,2022-03-28,508000,400,1,742,CF
TULSA,CF-2020-04620,2021-02-25,18293354,300,1,346,CF
TULSA,CF-2020-04623,2021-10-04,18335902,300,1,567,CF
TULSA,CF-2020-04624,2020-12-03,16491187,450,3,262,CF
TULSA,CF-2020-04625,2022-01-03,12386494,600,1,658,CF
TULSA,CF-2020-04636,2021-07-29,16952533,50,1,500,CF
TULSA,CF-2020-04637,2021-07-20,16100745,500,1,491,CF
TULSA,CF-2020-04637,2021-11-09,7625021,300,1,603,CF
TULSA,CF-2020-04638,2021-03-17,15600748,600,2,366,CF
TULSA,CF-2020-04646,2020-12-04,18337376,150,1,263,CF
TULSA,CF-2020-04647,2021-02-04,18337392,200,1,325,CF
TULSA,CF-2020-04650,2021-06-11,438755,500,1,452,CF
TULSA,CF-2020-04652,2022-06-01,10100067,500,1,807,CF
TULSA,CF-2020-04654,2020-12-02,11530377,10,1,261,CF
TULSA,CF-2020-04657,2021-12-13,15687114,700,3,637,CF
TULSA,CF-2020-04670,2020-12-22,17868792,150,1,281,CF
TULSA,CF-2020-04672,2021-04-19,18339272,900,3,399,CF
TULSA,CF-2020-04673,2021-01-26,13821121,500,1,316,CF
TULSA,CF-2020-04674,2021-05-24,10032806,800,2,434,CF
TULSA,CF-2020-04675,2021-02-26,15963004,250,1,347,CF
TULSA,CF-2020-04678,2020-12-15,17598891,600,1,274,CF
TULSA,CF-2020-04679,2020-12-03,18339784,1005,2,262,CF
TULSA,CF-2020-04681,2021-07-22,18252886,500,1,493,CF
TULSA,CF-2020-04683,2021-05-04,18340010,300,1,414,CF
TULSA,CF-2020-04685,2021-04-16,8760372,500,1,396,CF
TULSA,CF-2020-04689,2022-06-08,6106825,5000,1,814,CF
TULSA,CF-2020-04690,2021-09-17,16440271,100,1,550,CF
TULSA,CF-2020-04691,2021-07-07,18340849,55,2,478,CF
TULSA,CF-2020-04693,2021-06-09,6974406,300,1,450,CF
TULSA,CF-2020-04695,2020-11-24,7427955,10000,1,253,CF
TULSA,CF-2020-04697,2021-02-08,18341275,600,1,329,CF
TULSA,CF-2020-04709,2020-11-12,18341722,65,3,241,CF
TULSA,CF-2020-04712,2021-04-29,11528899,100,1,409,CF
TULSA,CF-2020-04723,2021-03-16,14437674,500,1,365,CF
TULSA,CF-2020-04732,2020-11-30,6448839,150,1,259,CF
TULSA,CF-2020-04733,2021-10-14,18176755,600,1,577,CF
TULSA,CF-2020-04733,2022-03-11,18344256,500,1,725,CF
TULSA,CF-2020-04759,2021-04-19,14956046,600,1,399,CF
TULSA,CF-2020-04761,2022-03-09,11536876,500,1,723,CF
TULSA,CF-2020-04764,2021-04-19,18344878,650,2,399,CF
TULSA,CF-2020-04769,2022-08-01,18344888,1000,3,868,CF
TULSA,CF-2020-04772,2020-11-16,18344900,50,1,245,CF
TULSA,CF-2020-04776,2022-06-01,552501,1715,4,807,CF
TULSA,CF-2020-04778,2021-05-04,15656934,10,1,414,CF
TULSA,CF-2020-04783,2021-06-01,18256936,5,1,442,CF
TULSA,CF-2020-04787,2021-11-08,16684800,375,2,602,CF
TULSA,CF-2020-04789,2021-11-08,16684800,250,1,602,CF
TULSA,CF-2020-04808,2021-01-07,15940753,600,1,297,CF
TULSA,CF-2020-04809,2021-06-04,18346241,300,1,445,CF
TULSA,CF-2020-04810,2021-04-30,10408694,1000,2,410,CF
TULSA,CF-2020-04812,2021-06-30,17761609,600,1,471,CF
TULSA,CF-2020-04814,2020-12-03,6450097,300,2,262,CF
TULSA,CF-2020-04824,2021-10-11,12067800,500,1,574,CF
TULSA,CF-2020-04825,2021-06-01,12779603,350,2,442,CF
TULSA,CF-2020-04829,2021-06-10,6444627,810,4,451,CF
TULSA,CF-2020-04833,2021-01-27,18346864,1075,3,317,CF
TULSA,CF-2020-04837,2021-01-19,16457411,500,1,309,CF
TULSA,CF-2020-04838,2021-06-07,18346932,900,3,448,CF
TULSA,CF-2020-04839,2022-04-18,16192433,500,1,763,CF
TULSA,CF-2020-04847,2021-03-17,18347058,600,6,366,CF
TULSA,CF-2020-04851,2021-10-04,14710627,400,2,567,CF
TULSA,CF-2020-04860,2021-08-27,10557739,100,1,529,CF
TULSA,CF-2020-04862,2021-11-08,16684800,250,1,602,CF
TULSA,CF-2020-04869,2021-05-25,16143808,5,1,435,CF
TULSA,CF-2020-04873,2021-06-24,18258976,900,3,465,CF
TULSA,CF-2020-04888,2021-10-04,12663192,10,1,567,CF
TULSA,CF-2020-04889,2022-04-11,12568305,250,1,756,CF
TULSA,CF-2020-04890,2020-11-23,18335897,5,1,252,CF
TULSA,CF-2020-04892,2021-08-19,18064683,500,1,521,CF
TULSA,CF-2020-04894,2021-10-18,16569883,100,1,581,CF
TULSA,CF-2020-04895,2021-03-09,15192970,675,2,358,CF
TULSA,CF-2020-04906,2020-12-10,18351951,600,1,269,CF
TULSA,CF-2020-04908,2020-12-03,6450097,300,2,262,CF
TULSA,CF-2020-04910,2022-05-16,6899958,300,1,791,CF
TULSA,CF-2020-04911,2021-03-12,15250063,60,2,361,CF
TULSA,CF-2020-04913,2021-08-26,18352001,500,1,528,CF
TULSA,CF-2020-04916,2022-05-31,18352096,600,1,806,CF
TULSA,CF-2020-04920,2022-02-01,17673460,600,1,687,CF
TULSA,CF-2020-04920,2022-02-01,18352322,500,1,687,CF
TULSA,CF-2020-04923,2022-01-31,17262493,300,1,686,CF
TULSA,CF-2020-04925,2021-08-25,18352393,100,1,527,CF
TULSA,CF-2020-04929,2021-11-22,17257148,600,1,616,CF
TULSA,CF-2020-04930,2021-02-01,18352447,150,1,322,CF
TULSA,CF-2020-04930,2021-03-08,18352451,300,1,357,CF
TULSA,CF-2020-04931,2021-06-11,15807237,100,1,452,CF
TULSA,CF-2020-04933,2021-05-04,16458877,100,1,414,CF
TULSA,CF-2020-04935,2021-07-12,17235907,500,1,483,CF
TULSA,CF-2020-04936,2021-02-24,16685839,600,1,345,CF
TULSA,CF-2020-04938,2022-08-05,9777389,250,1,872,CF
TULSA,CF-2020-04941,2022-02-18,16017726,300,1,704,CF
TULSA,CF-2020-04943,2021-11-05,18352669,100,1,599,CF
TULSA,CF-2020-04948,2021-03-26,6592596,50,1,375,CF
TULSA,CF-2020-04949,2022-01-19,9894082,100,1,674,CF
TULSA,CF-2020-04953,2021-02-22,16567007,860,6,343,CF
TULSA,CF-2020-04954,2021-03-26,15229137,750,2,375,CF
TULSA,CF-2020-04959,2021-01-28,12684412,500,1,318,CF
TULSA,CF-2020-04963,2021-03-09,18353148,30,2,358,CF
TULSA,CF-2020-04966,2021-04-23,18353695,300,2,403,CF
TULSA,CF-2020-04968,2021-12-28,14581534,250,1,652,CF
TULSA,CF-2020-04986,2021-09-07,18353989,500,1,540,CF
TULSA,CF-2020-05002,2022-05-24,6584947,500,2,799,CF
TULSA,CF-2020-05003,2021-03-18,18354993,600,1,367,CF
TULSA,CF-2020-05006,2021-08-10,13080511,1160,6,512,CF
TULSA,CF-2020-05007,2021-09-07,18084635,900,3,540,CF
TULSA,CF-2020-05010,2020-12-17,17084106,300,1,276,CF
TULSA,CF-2020-05012,2020-12-17,13807527,210,4,276,CF
TULSA,CF-2020-05014,2021-04-01,18355886,600,1,381,CF
TULSA,CF-2020-05018,2021-02-04,12799582,600,1,325,CF
TULSA,CF-2020-05026,2021-11-08,18345392,750,3,602,CF
TULSA,CF-2020-05034,2021-09-30,18356402,5000,1,563,CF
TULSA,CF-2020-05039,2021-02-11,17698495,300,1,332,CF
TULSA,CF-2020-05050,2022-09-09,18126473,800,2,907,CF
TULSA,CF-2020-05051,2021-10-04,18075380,500,1,567,CF
TULSA,CF-2020-05053,2020-12-15,17696812,1800,3,274,CF
TULSA,CF-2020-05054,2021-02-24,16952797,100,1,345,CF
TULSA,CF-2020-05058,2022-09-16,18358484,5500,2,914,CF
TULSA,CF-2020-05060,2021-07-13,15993304,500,1,484,CF
TULSA,CF-2020-05068,2021-01-28,17710923,250,2,318,CF
TULSA,CF-2020-05071,2021-03-12,15123657,510,2,361,CF
TULSA,CF-2020-05081,2021-06-03,15392523,500,1,444,CF
TULSA,CF-2020-05091,2021-11-30,11624476,600,1,624,CF
TULSA,CF-2020-05093,2022-01-19,9894082,10610,5,674,CF
TULSA,CF-2020-05094,2021-06-11,18361585,1000,2,452,CF
TULSA,CF-2020-05105,2021-03-26,6430100,500,1,375,CF
TULSA,CF-2020-05111,2021-02-01,17317248,600,1,322,CF
TULSA,CF-2020-05112,2021-05-05,6362750,1100,4,415,CF
TULSA,CF-2020-05116,2021-04-27,16561244,2500,5,407,CF
TULSA,CF-2020-05116,2021-05-03,16519602,100,1,413,CF
TULSA,CF-2020-05121,2022-06-06,11533200,100,1,812,CF
TULSA,CF-2020-05125,2021-10-19,6462434,1500,3,582,CF
TULSA,CF-2020-05134,2021-02-12,18364532,300,1,333,CF
TULSA,CF-2020-05140,2021-10-19,18365240,50,1,582,CF
TULSA,CF-2020-05142,2021-01-20,6981316,10,1,310,CF
TULSA,CF-2020-05145,2021-02-25,17983419,300,3,346,CF
TULSA,CF-2020-05146,2021-10-25,16358477,500,1,588,CF
TULSA,CF-2020-05149,2021-05-17,16462015,670,4,427,CF
TULSA,CF-2020-05153,2021-01-07,18365998,250,2,297,CF
TULSA,CF-2020-05156,2021-06-21,18366535,600,3,462,CF
TULSA,CF-2020-05158,2021-07-22,6461151,500,1,493,CF
TULSA,CF-2020-05162,2021-03-08,10201153,900,2,357,CF
TULSA,CF-2020-05164,2021-02-12,17657544,650,2,333,CF
TULSA,CF-2020-05170,2021-10-11,18366839,500,1,574,CF
TULSA,CF-2020-05171,2021-07-22,9497758,2100,4,493,CF
TULSA,CF-2020-05177,2021-08-20,18367441,1200,2,522,CF
TULSA,CF-2020-05177,2022-02-16,18367437,600,1,702,CF
TULSA,CF-2020-05179,2022-03-24,10494814,700,2,738,CF
TULSA,CF-2020-05181,2022-03-08,17911195,5,1,722,CF
TULSA,CF-2020-05186,2021-01-05,18131997,10,1,295,CF
TULSA,CF-2020-05187,2021-06-21,6899816,500,1,462,CF
TULSA,CF-2020-05188,2021-03-25,18367933,500,1,374,CF
TULSA,CF-2020-05189,2021-02-12,10562827,1100,3,333,CF
TULSA,CF-2020-05191,2021-10-07,18367952,500,1,570,CF
TULSA,CF-2020-05193,2021-04-08,18367969,1035,4,388,CF
TULSA,CF-2020-05198,2021-08-17,16279023,1300,5,519,CF
TULSA,CF-2020-05203,2021-03-03,18181189,10,1,352,CF
TULSA,CF-2020-05209,2021-04-09,13541667,125,2,389,CF
TULSA,CF-2020-05211,2021-04-22,18303716,800,2,402,CF
TULSA,CF-2020-05216,2021-06-03,17757198,350,1,444,CF
TULSA,CF-2020-05217,2021-04-21,16394291,100,2,401,CF
TULSA,CF-2020-05218,2021-05-27,533972,100,1,437,CF
TULSA,CF-2020-05220,2021-05-03,12154862,250,1,413,CF
TULSA,CF-2020-05221,2021-10-12,18369170,50,1,575,CF
TULSA,CF-2020-05226,2021-03-16,18369200,500,1,365,CF
TULSA,CF-2020-05229,2021-02-26,15311549,500,1,347,CF
TULSA,CF-2020-05231,2021-01-07,15940753,10,1,297,CF
TULSA,CF-2020-05244,2022-07-25,14049276,155,7,861,CF
TULSA,CF-2020-05245,2022-03-18,17487151,300,1,732,CF
TULSA,CF-2020-05247,2022-02-01,16363730,500,1,687,CF
TULSA,CF-2020-05248,2021-01-07,17582960,300,1,297,CF
TULSA,CF-2020-05251,2021-04-26,16615936,300,1,406,CF
